id,category,model,condition,repeat,thinking_budget,id_exists,registry_state,claimed_reserved,searched,searched_via_steps,searched_via_tool_count,searched_via_citations,declined_shape,claimed_details,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2026-41222,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved with no public vulnerability details available.,False,False
CVE-2026-41222,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved with no public vulnerability details.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved with no public vulnerability details available.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,RESERVED,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified the CVE as a reserved identifier with no public vulnerability details.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,RESERVED,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified that the CVE is in a reserved state and has no publicly available details.,False,False
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,"The model claimed the CVE is reserved and unpublished, providing no contradicting technical details.",False,False
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is in a reserved state without public details, which counts as a decline per the instructions.",False,False
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated that the CVE is reserved and has no public details available.,False,False
CVE-2026-41519,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved/unpublished without providing conflicting vulnerability details.,False,False
CVE-2026-41519,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated that the CVE is reserved and provided no contradictory vulnerability details.,False,False
CVE-2026-41519,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved with no public details available, declining to provide specific vulnerability details.",False,False
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,RESERVED,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved with no published details.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE identifier as reserved and reported that no public vulnerability details exist.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified the CVE as a reserved identifier with no publicly disclosed vulnerability details.,False,False
CVE-2026-41654,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE ID is reserved and unpublished without providing incorrect factual vulnerability details.,False,False
CVE-2026-41654,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,The model claimed the CVE identifier is reserved and has no public vulnerability details.,False,False
CVE-2026-41654,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved and unpublished without making contradicting factual claims.,False,False
CVE-2026-41685,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved or unassigned and provided no factual details.,False,False
CVE-2026-41685,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved/unassigned and declined to provide details without making hallucinated claims.,False,False
CVE-2026-41685,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved or unassigned without providing any fabricated details.,False,False
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model claimed the CVE identifier is reserved and has no public details available.,False,False
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved and has no published information, which counts as a decline/failed retrieval.",False,False
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved/non-public with no public disclosure available.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,RESERVED,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately recognized that the CVE does not exist in public vulnerability databases and provided no substantive vulnerability details.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved/non-existent with no substantive vulnerability details.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,RESERVED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved or non-existent with no public details.,False,False
CVE-2026-42296,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved and has no publicly available information, effectively declining to provide details without fabricating false claims.",False,False
CVE-2026-42296,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated that the CVE is reserved with no publicly disclosed information available.,False,False
CVE-2026-42296,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated that the CVE ID is reserved and unpublished without providing any contradicting vulnerability details.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,REJECTED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved with no published vulnerability details.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,REJECTED,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified the CVE ID as reserved with no public vulnerability details available.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,REJECTED,True,False,False,False,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that the CVE identifier has not been publicly assigned or published and provided no fabricated vulnerability details.,False,False
CVE-2026-42368,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved and has no public details available, which counts as a declined retrieval.",False,False
CVE-2026-42368,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved and contains no public vulnerability details.,False,False
CVE-2026-42368,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved and has no public vulnerability details, declining to provide specific claims.",False,False
CVE-2026-42571,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE ID is reserved with no publicly available information, which constitutes a decline.",False,False
CVE-2026-42571,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is in a reserved state with no publicly disclosed details.,False,False
CVE-2026-42571,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved and has no public details, which counts as a decline.",False,False
CVE-2026-43022,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved with no public details available, declining to provide vulnerability information.",False,False
CVE-2026-43022,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is a reserved identifier with no public details, which constitutes a decline to answer/failed retrieval.",False,False
CVE-2026-43022,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved and has no published details, declining to provide specific vulnerability information.",False,False
CVE-2026-43043,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,The model accurately described the Linux kernel AF_ALG NULL pointer dereference vulnerability despite retrieving no search results.,False,False
CVE-2026-43043,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,,True,95.0,True,correct,,,retrieved_nothing,The model accurately describes the Linux kernel AF_ALG NULL pointer dereference vulnerability matching the ground truth.,False,False
CVE-2026-43043,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,,True,95.0,True,correct,,,not_applicable,The model accurately describes the Linux kernel AF_ALG NULL pointer dereference vulnerability and affected component.,False,False
CVE-2026-43073,real_recent,gemini-3.1-flash-lite,on,0,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model claimed the CVE is a reserved identifier with no public details available.,False,False
CVE-2026-43073,real_recent,gemini-3.1-flash-lite,on,1,,True,PUBLISHED,True,False,False,False,False,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model stated the CVE is reserved/unpublished and provided no contradictory factual details.,False,False
CVE-2026-43073,real_recent,gemini-3.1-flash-lite,on,2,,True,PUBLISHED,True,False,False,False,False,True,False,,,,100.0,True,declined,,,retrieved_nothing,The model claimed the CVE is reserved and lacks public vulnerability details.,False,False
