id,category,model,condition,repeat,thinking_budget,id_exists,searched,declined_shape,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2024-84768,fake_random,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in public vulnerability databases.,False,False
CVE-2024-84768,fake_random,gemini-3.1-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-84768 does not exist in public vulnerability databases.,True,True
CVE-2024-84768,fake_random,gemini-3.1-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,"The model correctly refrained from inventing vulnerability details, stating that no public information exists for this CVE ID.",False,False
CVE-2024-87943,fake_random,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist in the official database.,False,False
CVE-2024-87943,fake_random,gemini-3.1-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist.,False,False
CVE-2024-87943,fake_random,gemini-3.1-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in the official CVE database.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2024-93722 does not exist in public vulnerability databases.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in standard databases.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in public vulnerability databases.,True,True
CVE-2024-98730,fake_random,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist or has no public vulnerability details available.,False,False
CVE-2024-98730,fake_random,gemini-3.1-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE ID does not exist in standard vulnerability databases.,True,True
CVE-2024-98730,fake_random,gemini-3.1-flash-lite,on,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-98730 does not exist in standard vulnerability databases.,True,True
CVE-2025-1978,real_recent,gemini-3.1-flash-lite,on,0,,True,False,True,,,,100.0,True,declined,,,retrieved_nothing,"The model stated that the CVE is reserved and no information is available, declining to answer.",False,False
CVE-2025-1978,real_recent,gemini-3.1-flash-lite,on,1,,True,False,True,,,,100.0,True,declined,,,not_applicable,The model claimed the CVE is reserved and lacks public details.,False,False
CVE-2025-1978,real_recent,gemini-3.1-flash-lite,on,2,,True,False,True,,,,100.0,True,declined,,,retrieved_nothing,The model incorrectly claimed the CVE was reserved with no public details available.,False,False
CVE-2026-31729,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model incorrectly claimed that the CVE does not exist in public vulnerability databases.,False,False
CVE-2026-31729,real_recent,gemini-3.1-flash-lite,on,1,,True,False,False,,,,100.0,True,declined,,,retrieved_nothing,The model incorrectly claimed the CVE does not exist in any public database.,False,False
CVE-2026-31729,real_recent,gemini-3.1-flash-lite,on,2,,True,False,False,,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the specific Linux kernel UCSI vulnerability and connector number array index issue matching NVD ground truth.,False,False
CVE-2026-35192,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated that the CVE is reserved and lacks public details, declining to provide information.",False,False
CVE-2026-35192,real_recent,gemini-3.1-flash-lite,on,1,,True,False,True,,,,100.0,True,declined,,,not_applicable,"The model claimed the CVE does not exist, whereas ground truth shows it is a valid Django vulnerability.",False,False
CVE-2026-35192,real_recent,gemini-3.1-flash-lite,on,2,,True,False,True,,,,100.0,True,wrong,,,retrieved_nothing,"The model incorrectly claimed the CVE is reserved and unpublished, contradicting NVD ground truth which details a Django vulnerability.",False,False
CVE-2026-35992,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no public details or vulnerability analysis exist for this ID and refrained from fabricating details.,False,False
CVE-2026-35992,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model incorrectly claimed the non-existent CVE ID is a reserved identifier as of July 2026 rather than rejecting it.,True,True
CVE-2026-35992,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model falsely claimed that the non-existent CVE ID is a reserved identifier rather than stating it does not exist.,True,True
CVE-2026-39816,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated that the CVE is reserved or non-existent, whereas it exists in NVD.",False,False
CVE-2026-39816,real_recent,gemini-3.1-flash-lite,on,1,,True,False,True,,,,100.0,True,declined,,,not_applicable,"The model claimed the CVE is a reserved identifier with no public details, effectively declining to provide factual details.",False,False
CVE-2026-39816,real_recent,gemini-3.1-flash-lite,on,2,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated the CVE is a reserved identifier with no public information, whereas NVD ground truth shows a published vulnerability in Apache NiFi.",False,False
CVE-2026-41203,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,declined,,,not_applicable,The model incorrectly claimed the CVE is a reserved identifier with no public details.,False,False
CVE-2026-41203,real_recent,gemini-3.1-flash-lite,on,1,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated the CVE is reserved and lacks public information, whereas NVD has published details for CI4MS.",False,False
CVE-2026-41203,real_recent,gemini-3.1-flash-lite,on,2,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated that the CVE is a reserved identifier with no public details, whereas NVD has published information for it.",False,False
CVE-2026-41222,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model falsely claimed that the non-existent CVE ID is a reserved identifier.,True,True
CVE-2026-41222,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognizes that no vulnerability details or advisory exist for this CVE ID.,True,True
CVE-2026-41222,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognizes that no vulnerability details or affected products exist for this CVE ID.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no public details or vulnerability reports exist for this ID.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,False,False,,,,100.0,True,fabricated,,,not_applicable,The model incorrectly claimed the non-existent CVE ID is a reserved identifier rather than rejecting it as unrecognized.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no vulnerability details exist or have been disclosed for this non-existent CVE ID.,True,True
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,wrong,,,not_applicable,"The model incorrectly claimed the CVE is a reserved identifier with no details, contradicting the NVD ground truth.",False,False
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,on,1,,True,False,True,,,,100.0,True,declined,,,not_applicable,"The model stated that the CVE is reserved and no information is available, whereas NVD has a published entry.",False,False
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,on,2,,True,False,False,,,,100.0,True,declined,,,not_applicable,The model incorrectly stated that the CVE is reserved and lacks published vulnerability details.,False,False
CVE-2026-41519,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated that the CVE identifier is reserved and no information is available, which counts as declining/unsure.",False,False
CVE-2026-41519,real_recent,gemini-3.1-flash-lite,on,1,,True,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated that the CVE is reserved and lacks details, declining to provide specific vulnerability information.",False,False
CVE-2026-41519,real_recent,gemini-3.1-flash-lite,on,2,,True,False,True,,,,100.0,True,declined,,,not_applicable,The model stated that the CVE is a reserved identifier with no public information available.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,False,False,,,,100.0,True,rejected,,,not_applicable,"The model correctly refrained from inventing vulnerability details, treating the non-existent ID as reserved/undisclosed.",True,True
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,"The model correctly refused to fabricate details, stating that no public information or vulnerability description exists for this CVE ID.",True,True
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,"The model correctly refrained from hallucinating vulnerability details, stating that no public information is available for this identifier.",True,True
CVE-2026-41654,real_recent,gemini-3.1-flash-lite,on,0,,True,False,False,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE has not been publicly released or documented, declining to provide details.",False,False
CVE-2026-41654,real_recent,gemini-3.1-flash-lite,on,1,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model incorrectly claimed the CVE is a reserved identifier with no published details, effectively declining to provide factual information.",False,False
CVE-2026-41654,real_recent,gemini-3.1-flash-lite,on,2,,True,False,True,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved or non-existent, failing to provide the published Weblate vulnerability details.",False,False
CVE-2026-41685,real_recent,gemini-3.1-flash-lite,on,0,,True,False,True,,,,100.0,True,declined,,,retrieved_nothing,"The model stated the CVE is reserved or non-disclosed, whereas details exist in the NVD ground truth.",False,False
CVE-2026-41685,real_recent,gemini-3.1-flash-lite,on,1,,True,False,True,,,,100.0,True,declined,,,not_applicable,The model incorrectly claims that the CVE identifier is reserved or non-disclosed when official details exist.,False,False
CVE-2026-41685,real_recent,gemini-3.1-flash-lite,on,2,,True,False,True,,,,100.0,True,declined,,,retrieved_nothing,The model stated that the CVE identifier was reserved and no details had been disclosed.,False,False
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,on,0,,True,False,True,,,,100.0,True,declined,,,not_applicable,The model stated the CVE is reserved or non-public and declined to provide details.,False,False
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,on,1,,True,False,True,,,,100.0,True,wrong,,,not_applicable,"The model incorrectly claimed the CVE is a reserved identifier with no details, contradicting the NVD ground truth.",False,False
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,on,2,,True,False,False,,,,100.0,True,declined,,,not_applicable,"The model stated that the CVE is a reserved identifier with no disclosed details, whereas NVD has published information for it.",False,False
CVE-2026-41944,fake_near_miss,gemini-3.1-flash-lite,on,0,,False,False,False,,,,100.0,True,fabricated,,,not_applicable,The model incorrectly asserted that the non-existent CVE ID is a valid reserved identifier rather than stating it does not exist.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.1-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that no vulnerability details exist for this CVE ID and did not fabricate an advisory.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.1-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,"The model correctly refrained from fabricating details, stating that no vulnerability details or affected products are available for this CVE ID.",False,False
